BBA_ID,GPS_N,GPS_W,Observer,obscode,Date,Start,Temp,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
66A2309,40.9313,-76.106,JAMO,13,6/12/08,816,26,2,0,0,0,0,1,1,3,3,0,0,2,0,2,5
66A2312,40.92957,-76.09428,JAMO,13,6/12/08,756,24,2,0,0,0,0,0,0,3,3,0,0,2,0,2,1
66A2401,40.94441,-76.01496,WIFA,4,6/8/06,841,16,0,0,3,0,0,0,0,1,1,0,0,2,0,2,5
66A2404,40.92802,-76.05267,WIFA,4,6/8/06,906,15,2,0,3,0,0,0,0,1,1,0,0,2,0,2,5
66A2407,40.93826,-76.04344,WIFA,4,6/8/06,855,15,1,0,3,0,0,1,1,0,0,0,0,0,0,2,2
66A2409,40.92284,-76.00211,WIFA,4,6/8/06,813,16,0,0,2,0,0,1,1,1,1,0,0,2,0,2,1
66A2412,40.93179,-76.04588,WIFA,4,6/8/06,916,15,2,0,3,0,0,0,0,0,0,0,0,0,0,2,2
66A2413,40.92845,-76.03386,WIFA,4,6/8/06,928,14,2,0,3,0,0,0,0,0,0,0,0,0,0,2,2
66A2415,40.95308,-76.00394,WIFA,4,6/8/06,931,15,2,0,3,0,0,0,0,1,1,0,0,2,0,1,5
66A2416,40.92333,-76.04068,WIFA,4,6/8/06,937,14,2,0,3,0,0,0,0,0,0,0,0,0,0,2,5
66A2501,40.88399,-76.10574,JAMO,13,6/12/08,708,22,0,0,0,0,0,0,0,3,3,0,0,2,0,2,5
66A2506,40.91356,-76.107,JAMO,13,6/12/08,743,24,2,0,0,0,0,1,1,3,3,0,0,2,0,1,5
66A2508,40.91031,-76.11655,JAMO,13,6/12/08,735,24,1,0,0,0,0,0,0,3,3,0,0,2,0,1,5
66A2509,40.88701,-76.11963,JAMO,13,6/12/08,649,24,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11
66A2510,40.88857,-76.11048,JAMO,13,6/12/08,700,23,0,0,0,0,0,1,1,3,3,0,0,2,0,1,1
66A2511,40.89197,-76.09731,JAMO,13,6/12/08,725,22,0,0,0,0,0,0,0,3,3,0,0,2,0,4,5
66A2512,40.87877,-76.10587,JAMO,13,6/12/08,715,21,0,0,0,1,0,0,0,3,3,0,0,2,0,2,7
66A2606,40.87799,-76.00657,WIFA,4,6/5/09,620,12,1,2,3,1,0,0,0,1,1,0,0,2,0,2,5
66A2609,40.90131,-76.00783,WIFA,4,6/5/09,530,11,2,2,3,0,0,1,1,0,0,0,0,0,0,2,2
66A2612,40.88621,-76.00492,WIFA,4,6/5/09,600,12,1,2,3,0,0,1,1,0,0,0,0,0,0,2,2
66A2615,40.89635,-76.00288,WIFA,4,6/5/09,545,12,1,2,3,1,0,0,0,1,1,0,0,2,0,1,5
66A3101,40.98615,-75.94202,WIFA,4,6/8/06,615,16,1,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A3102,40.99096,-75.98156,WIFA,4,6/8/06,543,13,1,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A3103,40.99194,-75.95007,WIFA,4,6/8/06,604,13,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2
66A3104,40.98513,-75.95757,WIFA,4,6/8/06,626,14,1,0,2,0,0,0,0,0,0,0,0,0,0,,2
66A3107,40.96378,-75.95097,WIFA,4,6/8/06,503,13,0,0,3,0,0,0,0,1,1,0,0,2,0,1,5
66A3108,40.97548,-75.97292,WIFA,4,6/8/06,517,14,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2
66A3109,40.97339,-75.98937,WIFA,4,6/8/06,530,14,1,0,3,0,0,0,0,0,0,0,0,0,0,,12
66A3110,40.99399,-75.95785,WIFA,4,6/8/06,555,14,1,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A3206,40.99639,-75.9032,WIFA,4,5/28/08,837,14,3,0,1,0,0,1,1,0,0,0,0,0,0,1,2
66A3207,40.99248,-75.93716,WIFA,4,5/29/08,850,21,2,0,1,0,0,0,0,1,1,0,0,2,0,3,5
66A3208,40.97258,-75.90965,WIFA,4,5/29/08,812,18,1,0,0,0,0,0,0,1,1,0,0,2,0,2,5
66A3209,40.99295,-75.91512,WIFA,4,5/28/08,848,13,3,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A3211,40.96695,-75.92854,WIFA,4,5/29/08,801,17,1,0,0,0,0,0,0,1,1,0,0,2,0,2,5
66A3213,40.96783,-75.91883,WIFA,4,5/29/08,835,23,2,0,1,0,0,0,0,0,0,0,0,0,0,2,15
66A3214,40.97579,-75.89135,WIFA,4,5/29/08,823,19,0,0,0,0,0,0,0,1,1,0,0,2,0,2,5
66A3301,40.93335,-75.98425,WIFA,4,6/8/06,751,13,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2
66A3302,40.9368,-75.9565,WIFA,4,6/8/06,727,12,2,0,2,0,0,0,0,1,1,0,0,2,0,1,5
66A3303,40.93025,-75.99641,WIFA,4,6/8/06,801,13,0,0,2,0,0,0,0,0,0,0,0,0,0,1,15
66A3304,40.93701,-75.94196,WIFA,4,6/8/06,737,13,2,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A3305,40.93779,-75.9748,WIFA,4,6/8/06,708,14,2,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A3306,40.95158,-75.98248,WIFA,4,6/8/06,656,14,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2
66A3309,40.95465,-75.97033,WIFA,4,6/8/06,642,14,2,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A3311,40.93508,-75.96444,WIFA,4,6/8/06,719,12,2,0,2,0,0,0,0,1,1,0,0,2,0,1,5
66A3402,40.92344,-75.90605,WIFA,4,6/6/06,700,13,0,0,0,0,0,0,0,1,1,0,0,2,0,1,5
66A3404,40.92588,-75.89046,WIFA,4,6/6/06,651,13,1,0,0,0,0,0,0,1,1,0,0,2,0,1,5
66A3406,40.937,-75.92924,WIFA,4,6/6/06,719,12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
66A3407,40.95313,-75.93286,WIFA,4,6/6/06,729,14,0,0,0,0,0,0,0,1,1,0,0,2,0,1,5
66A3408,40.93201,-75.89156,WIFA,4,6/6/06,641,11,0,0,0,0,0,0,0,1,2,0,0,2,0,1,5
66A3409,40.93155,-75.90913,WIFA,4,6/6/06,708,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
66A3410,40.9356,-75.88028,WIFA,4,6/6/06,631,12,0,0,0,1,1,0,0,1,1,0,0,2,0,1,5
66A3411,40.92154,-75.8825,WIFA,4,6/6/06,616,13,1,0,0,1,1,0,0,1,1,0,0,2,0,2,7
66A3503,40.88347,-75.98831,WIFA,4,6/6/06,837,19,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2
66A3505,40.88338,-75.97806,WIFA,4,6/6/06,848,19,0,0,0,0,0,0,0,1,1,0,0,2,0,3,5
66A3506,40.89938,-75.99556,WIFA,4,6/6/06,824,17,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
66A3507,40.9103,-75.97509,WIFA,4,6/6/06,750,16,0,0,0,0,0,1,1,1,1,0,0,2,0,1,7
66A3509,40.87915,-75.95578,WIFA,4,6/6/06,906,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
66A3510,40.88327,-75.94493,WIFA,4,6/6/06,922,22,0,0,0,0,0,0,0,1,2,0,0,2,0,1,5
66A3512,40.90156,-75.98497,WIFA,4,6/6/06,800,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
66A3515,40.8933,-75.99253,WIFA,4,6/6/06,812,16,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2
66A3601,40.8876,-75.92429,WIFA,4,5/27/08,514,21,0,0,2,0,0,1,1,0,0,0,0,0,0,1,15
66A3603,40.90007,-75.91916,WIFA,4,5/27/08,532,22,0,0,2,0,0,0,0,0,0,0,0,0,0,2,11
66A3604,40.89853,-75.89024,WIFA,4,5/27/08,600,22,0,0,2,1,0,0,0,1,1,0,0,2,0,2,7
66A3605,40.89293,-75.91721,WIFA,4,5/27/08,524,21,0,0,2,0,0,1,1,0,0,0,0,0,0,1,11
66A3606,40.89469,-75.89703,WIFA,4,5/27/08,610,22,0,0,2,1,0,0,0,1,1,0,0,2,0,2,5
66A3607,40.90922,-75.88589,WIFA,4,5/27/08,552,21,0,0,2,1,0,1,1,1,1,0,0,2,0,1,5
66A3608,40.9034,-75.90043,WIFA,4,5/27/08,543,22,0,0,2,0,0,0,0,0,0,0,0,0,0,1,15
66A4102,40.98356,-75.83475,WIFA,4,6/6/06,535,11,0,0,0,0,0,0,0,1,2,0,0,2,0,1,5
66A4103,40.99096,-75.84931,WIFA,4,6/6/06,517,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15
66A4107,40.97335,-75.83337,WIFA,4,6/6/06,556,11,0,0,1,0,0,0,0,1,1,0,0,2,0,2,5
66A4111,40.99564,-75.86022,WIFA,4,6/6/06,507,9,1,0,0,0,0,0,0,1,1,0,0,2,0,1,7
66A4114,40.98751,-75.84153,WIFA,4,6/6/06,526,11,0,0,0,0,0,0,0,1,1,0,0,2,0,1,5
66A4115,40.97721,-75.82526,WIFA,4,6/6/06,546,12,1,0,0,0,0,0,0,2,1,0,0,2,0,2,5
66A4301,40.9435,-75.84883,WIFA,4,5/27/08,656,23,0,0,2,1,0,0,0,1,1,0,0,2,0,1,5
66A4302,40.93462,-75.82334,WIFA,4,5/27/08,708,23,0,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A4303,40.92867,-75.85784,WIFA,4,5/27/08,738,25,0,0,2,0,0,1,1,0,0,0,0,0,0,1,9
66A4306,40.9229,-75.8653,WIFA,4,5/27/08,623,22,0,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A4307,40.92864,-75.84014,WIFA,4,5/27/08,715,24,0,0,2,0,0,1,1,0,0,0,0,0,0,2,15
66A4310,40.94343,-75.83445,WIFA,4,5/27/08,646,22,0,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66A4314,40.93752,-75.84827,WIFA,4,5/27/08,635,22,0,0,2,0,0,0,0,1,1,0,0,2,0,1,5
66A4502,40.90923,-75.8296,WIFA,4,5/27/08,806,26,0,0,1,1,0,0,0,1,1,0,0,2,0,1,5
66A4503,40.90134,-75.82502,WIFA,4,5/27/08,825,26,1,0,1,0,0,0,0,1,1,0,0,2,0,3,5
66A4505,40.91343,-75.8491,WIFA,4,5/27/08,749,24,0,0,2,2,0,0,0,2,1,0,0,2,0,1,7
66A4506,40.89315,-75.83653,WIFA,4,5/27/08,837,25,2,0,2,1,0,0,0,1,1,0,0,2,0,4,5
66A4507,40.89975,-75.81638,WIFA,4,5/27/08,816,28,1,0,1,0,0,0,0,1,1,0,0,2,0,1,5
66A4509,40.91201,-75.84042,WIFA,4,5/27/08,757,25,1,0,1,0,0,0,0,1,1,0,0,2,0,1,5
66A4511,40.89758,-75.83106,WIFA,4,5/27/08,850,25,1,0,2,1,0,0,0,1,1,0,0,2,0,4,5
66B1101,40.86405,-76.19167,WIFA,4,5/31/06,627,18,0,0,2,2,0,0,0,1,2,0,0,2,0,1,7
66B1102,40.84344,-76.23086,WIFA,4,5/31/06,528,18,3,0,2,0,0,0,0,0,0,0,0,0,0,2,11
66B1103,40.86013,-76.23197,WIFA,4,5/31/06,542,19,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2
66B1104,40.83855,-76.22282,WIFA,4,5/31/06,517,17,2,0,3,0,0,0,0,1,1,0,0,2,0,1,5
66B1105,40.8544,-76.20935,WIFA,4,5/31/06,604,18,2,0,2,0,0,0,0,0,0,0,0,0,0,2,11
66B1106,40.84216,-76.21004,WIFA,4,5/31/06,506,18,3,0,3,1,0,0,0,1,1,0,0,2,0,1,5
66B1107,40.86481,-76.21427,WIFA,4,5/31/06,554,18,0,0,2,1,0,0,0,1,1,0,0,2,0,2,5
66B1108,40.85171,-76.19791,WIFA,4,5/31/06,616,18,0,0,2,1,0,0,0,1,2,0,0,2,0,2,5
66B1201,40.84807,-76.18392,WIFA,4,6/1/06,737,21,0,0,2,0,0,0,0,1,1,0,0,2,0,1,5
66B1203,40.86556,-76.16055,WIFA,4,6/1/06,713,20,0,0,2,0,0,1,1,0,0,0,0,0,0,2,2
66B1204,40.87177,-76.14326,WIFA,4,6/1/06,651,19,0,0,2,0,0,0,0,1,1,0,0,2,0,2,5
66B1205,40.85509,-76.15461,WIFA,4,6/1/06,815,24,1,0,2,1,0,0,0,1,1,0,0,2,0,1,5
66B1207,40.84384,-76.1506,WIFA,4,6/1/06,802,23,0,0,2,0,0,0,0,2,1,0,0,0,0,1,5
66B1209,40.87035,-76.15141,WIFA,4,6/1/06,658,19,0,0,2,0,0,0,0,1,2,0,0,2,0,2,5
66B1210,40.85668,-76.16546,WIFA,4,6/1/06,722,21,1,0,2,1,1,0,0,2,1,0,0,2,0,2,5
66B1214,40.86397,-76.17046,WIFA,4,6/1/06,751,22,0,0,2,0,0,0,0,0,0,0,0,0,0,1,9
66B1301,40.82148,-76.19492,WIFA,4,6/8/09,712,19,1,0,1,0,0,1,1,0,0,0,0,0,0,1,2
66B1302,40.80071,-76.20865,WIFA,4,6/8/09,848,23,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15
66B1304,40.80714,-76.23803,WIFA,4,6/8/09,805,21,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2
66B1305,40.82822,-76.20911,WIFA,4,6/8/09,730,19,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2
66B1306,40.80802,-76.23283,WIFA,4,6/8/09,814,22,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2
66B1310,40.81128,-76.22238,WIFA,4,6/8/09,824,22,1,0,1,0,0,0,0,0,0,0,0,1,0,2,15
66B1311,40.80904,-76.1984,WIFA,4,6/8/09,836,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15
66B1312,40.82378,-76.24104,WIFA,4,6/8/09,747,20,0,0,1,0,0,0,0,2,1,0,0,2,0,1,5
66B1401,40.81963,-76.14877,WIFA,4,6/2/06,803,19,1,0,3,0,0,0,0,0,0,0,0,0,0,1,14
66B1402,40.80549,-76.16908,WIFA,4,6/2/06,816,21,1,0,3,0,0,0,0,0,0,0,0,0,0,1,14
66B1403,40.82504,-76.1718,WIFA,4,6/2/06,837,21,2,0,3,0,0,0,0,0,0,0,0,0,0,2,15
66B1404,40.8106,-76.1791,WIFA,4,6/2/06,826,23,1,0,3,0,0,0,0,1,1,0,0,2,0,1,5
66B1405,40.82555,-76.14033,WIFA,4,6/2/06,752,19,0,0,3,0,0,1,1,1,1,0,0,2,0,3,5
66B1406,40.7957,-76.16056,WIFA,4,6/2/06,729,19,0,0,3,0,0,0,0,1,1,0,0,2,0,1,5
66B1407,40.80556,-76.13283,WIFA,4,6/2/06,719,19,1,0,3,0,0,0,0,0,0,0,0,0,0,1,12
66B1408,40.80191,-76.14767,WIFA,4,6/2/06,738,19,1,0,3,0,0,0,0,1,1,0,0,2,0,1,5
66B1501,40.78098,-76.2044,JAMO,13,6/21/05,904,18,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4
66B1503,40.77759,-76.21812,JAMO,13,6/21/05,845,18,0,0,0,,0,0,0,1,1,0,0,2,0,1,5
66B1504,40.78675,-76.22478,JAMO,13,6/21/05,923,19,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2
66B1505,40.78078,-76.23493,JAMO,13,6/21/05,944,19,1,0,0,0,0,1,1,1,0,0,0,0,0,2,2
66B1508,40.77708,-76.24014,JAMO,13,6/21/05,952,19,1,0,0,1,0,1,1,1,0,0,0,0,0,2,1
66B1509,40.78241,-76.19685,JAMO,13,6/21/05,913,18,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4
66B1511,40.77721,-76.2093,JAMO,13,6/21/05,854,18,1,0,0,0,0,0,0,0,1,0,0,2,0,3,14
66B1512,40.78764,-76.23315,JAMO,13,6/21/05,934,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
66B1605,40.78085,-76.14338,WIFA,4,6/2/06,649,19,0,0,3,0,0,0,0,2,2,0,0,2,0,1,5
66B1606,40.7869,-76.13711,WIFA,4,6/2/06,641,19,1,0,3,0,0,0,0,2,2,0,0,2,0,1,5
66B1609,40.76918,-76.14931,WIFA,4,6/2/06,657,19,0,0,3,0,0,0,0,2,2,0,0,2,0,1,5
66B1615,40.75865,-76.13868,WIFA,4,6/2/06,708,19,1,0,3,0,0,0,0,3,2,0,0,2,0,1,5
66B2101,40.84441,-76.06852,WIFA,4,6/1/06,511,20,0,0,1,0,0,0,0,1,2,0,0,2,0,2,5
66B2102,40.86863,-76.11303,WIFA,4,6/1/06,636,20,0,0,2,1,0,0,0,1,2,0,0,2,0,2,5
66B2103,40.84578,-76.10238,WIFA,4,6/1/06,556,18,0,0,1,0,0,0,0,1,2,0,0,2,0,4,5
66B2104,40.85227,-76.0732,WIFA,4,6/1/06,500,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,15
66B2105,40.83962,-76.09019,WIFA,4,6/1/06,524,19,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2
66B2108,40.83789,-76.10185,WIFA,4,6/1/06,535,19,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2
66B2109,40.86259,-76.09927,WIFA,4,6/1/06,614,20,0,0,2,0,0,0,0,1,2,0,0,2,0,4,5
66B2114,40.83644,-76.10875,WIFA,4,6/1/06,543,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15
66B2202,40.84416,-76.00897,WIFA,4,6/5/09,800,14,1,2,3,0,0,0,0,0,0,0,0,0,0,2,15
66B2204,40.86854,-76.02934,WIFA,4,6/5/09,630,12,1,2,3,0,0,0,0,0,0,0,0,0,0,2,2
66B2205,40.8569,-76.05544,WIFA,4,6/5/09,655,10,2,2,3,0,0,0,0,1,1,0,0,2,0,2,5
66B2207,40.85698,-76.02546,WIFA,4,6/5/09,717,12,1,2,3,0,0,0,0,1,1,0,0,2,0,1,5
66B2211,40.85869,-76.01382,WIFA,4,6/5/09,728,13,1,2,3,0,0,0,0,1,1,0,0,2,0,1,5
66B2212,40.85044,-76.04498,WIFA,4,6/5/09,707,12,1,2,3,0,0,0,0,1,1,0,0,2,0,1,5
66B2213,40.85444,-76.00528,WIFA,4,6/5/09,739,14,1,2,3,0,0,0,0,1,1,0,0,2,0,1,5
66B2214,40.86459,-76.03709,WIFA,4,6/5/09,643,11,1,2,3,0,0,0,0,1,1,0,0,2,0,1,5
66B2301,40.7976,-76.07246,JAMO,13,6/12/08,518,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
66B2302,40.81296,-76.09232,JAMO,13,6/12/08,604,20,0,0,0,0,0,0,0,2,2,0,0,2,0,1,5
66B2304,40.82235,-76.1171,JAMO,13,6/12/08,627,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
66B2305,40.8206,-76.06971,JAMO,13,6/12/08,540,21,0,0,0,0,0,1,1,2,2,0,0,2,0,2,5
66B2306,40.80766,-76.11514,JAMO,13,6/12/08,614,20,0,0,0,0,0,0,0,3,3,0,0,2,0,1,5
66B2307,40.80438,-76.07931,JAMO,13,6/12/08,527,19,0,0,0,0,0,1,1,2,2,0,0,2,0,2,5
66B2309,40.81797,-76.08343,JAMO,13,6/12/08,549,20,0,0,0,0,0,0,0,2,2,0,0,2,0,1,5
66B2401,40.79728,-76.04483,WIFA,4,6/8/09,640,18,0,0,2,1,0,1,1,1,1,0,0,2,0,1,5
66B2402,40.82829,-76.01509,WIFA,4,6/8/09,525,17,1,0,2,0,0,0,0,0,0,0,0,0,0,1,12
66B2403,40.81201,-76.02601,WIFA,4,6/8/09,621,18,0,0,2,0,0,1,1,0,0,0,0,0,0,1,15
66B2404,40.82964,-76.04584,WIFA,4,6/8/09,608,17,0,0,2,1,0,0,0,1,1,0,0,2,0,2,5
66B2405,40.82444,-76.02192,WIFA,4,6/8/09,548,17,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9
66B2408,40.82235,-76.01127,WIFA,4,6/8/09,539,17,1,0,2,0,0,0,0,1,1,0,0,2,0,1,5
66B2409,40.80697,-76.03307,WIFA,4,6/8/09,630,18,0,0,2,0,0,1,1,0,0,0,0,0,0,1,12
66B2413,40.82712,-76.03331,WIFA,4,6/8/09,558,17,0,0,2,0,0,0,0,0,0,0,0,0,0,1,11
66B2502,40.78499,-76.11978,JAMO,13,6/21/05,515,14,1,0,0,0,0,0,0,0,1,0,0,2,0,2,5
66B2503,40.77199,-76.10225,JAMO,13,6/21/05,559,14,1,0,0,0,0,0,0,2,1,0,0,2,0,3,5
66B2505,40.78334,-76.07972,JAMO,13,6/21/05,537,14,0,0,0,2,0,1,1,0,1,0,0,2,0,2,7
66B2506,40.78733,-76.06626,JAMO,13,6/21/05,546,14,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
66B2507,40.76988,-76.11116,JAMO,13,6/21/05,608,15,1,0,0,0,0,0,0,2,1,0,0,2,0,3,5
66B2508,40.77026,-76.08243,JAMO,13,6/21/05,619,14,1,0,0,0,0,0,0,2,1,0,0,2,0,1,5
66B2509,40.78828,-76.10182,JAMO,13,6/21/05,526,14,0,0,0,0,0,1,1,0,1,0,0,2,0,2,1
66B2510,40.76384,-76.06963,JAMO,13,6/21/05,629,14,1,0,0,1,0,0,0,3,1,0,0,2,0,1,5
66B2602,40.76233,-76.03983,WIFA,4,6/2/06,529,20,2,0,2,0,0,0,0,1,1,0,0,2,0,1,5
66B2603,40.78333,-76.00694,WIFA,4,6/2/06,459,19,2,0,2,0,0,1,1,1,1,0,0,2,0,1,5
66B2604,40.78037,-76.0154,WIFA,4,6/2/06,512,19,0,0,2,0,0,0,0,1,1,0,0,2,0,2,5
66B2605,40.75377,-76.03075,WIFA,4,6/2/06,540,20,0,0,2,0,0,0,0,1,1,0,0,2,0,2,5
66B2607,40.78653,-76.05502,WIFA,4,6/2/06,622,20,1,0,3,0,0,1,1,0,0,0,0,0,0,2,2
66B2608,40.76815,-76.03257,WIFA,4,6/2/06,520,19,0,0,2,0,0,0,0,1,1,0,0,2,0,1,5
66B2609,40.7542,-76.01453,WIFA,4,6/2/06,554,20,3,0,3,1,0,0,0,1,1,0,0,2,1,2,7
66B2610,40.77269,-76.038,WIFA,4,6/2/06,609,20,1,0,3,0,0,1,1,0,0,0,0,0,0,2,2
66B3103,40.86911,-75.97312,WIFA,4,6/6/06,930,20,0,0,0,0,0,1,1,1,1,0,0,2,0,1,5
66B3104,40.86134,-75.99027,WIFA,4,6/6/06,947,22,0,0,0,0,0,1,1,0,0,0,0,0,0,,2
66B3105,40.86626,-75.98266,WIFA,4,6/6/06,939,23,0,0,0,0,0,1,1,1,1,0,0,2,0,1,5
66B3206,40.83817,-75.91079,WIFA,4,5/26/08,507,13,0,0,1,0,0,0,0,1,1,0,0,2,0,1,5
66B3208,40.84195,-75.89844,WIFA,4,5/26/08,516,14,1,0,1,0,0,0,0,1,1,0,0,2,0,1,5
66B3214,40.84629,-75.88303,WIFA,4,5/26/08,527,13,0,0,1,0,0,1,1,0,0,0,0,0,0,1,15
66B3301,40.80082,-75.96866,WIFA,4,5/25/08,600,13,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
66B3302,40.82118,-75.99013,WIFA,4,5/25/08,512,12,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2
66B3303,40.81908,-75.96729,WIFA,4,5/25/08,534,13,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2
66B3306,40.8047,-75.9803,WIFA,4,5/25/08,619,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
66B3307,40.82347,-75.95533,WIFA,4,5/25/08,543,14,1,0,0,0,0,0,0,1,2,0,0,2,0,1,5
66B3311,40.7994,-75.98093,WIFA,4,5/25/08,609,13,0,0,0,0,0,1,1,1,1,0,0,2,0,2,5
66B3314,40.81645,-75.97504,WIFA,4,5/25/08,525,12,1,0,0,2,0,0,0,2,1,0,0,2,0,2,7
66B3403,40.81262,-75.88379,WIFA,4,5/25/08,810,19,2,0,0,1,0,0,0,1,1,0,0,2,0,1,5
66B3406,40.80976,-75.89433,WIFA,4,5/25/08,819,20,1,0,0,0,0,0,0,2,1,0,0,2,0,1,5
66B3409,40.8069,-75.90437,WIFA,4,5/25/08,828,21,1,0,0,0,0,1,1,0,0,0,0,0,0,1,15
66B3410,40.80275,-75.91772,WIFA,4,5/25/08,838,24,2,0,0,0,0,1,1,0,0,0,0,0,0,1,2
66B3412,40.82541,-75.8996,WIFA,4,5/25/08,645,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
66B3413,40.82692,-75.89158,WIFA,4,5/25/08,655,15,0,0,0,0,0,0,0,1,1,0,0,2,0,4,5
66B3414,40.82442,-75.88078,WIFA,4,5/25/08,707,16,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2
66B3501,40.77802,-75.98549,WIFA,4,5/25/08,921,29,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15
66B3502,40.76146,-75.99281,WIFA,4,5/24/08,957,29,1,0,0,0,0,0,0,1,1,0,0,2,0,4,5
66B3503,40.77471,-75.99459,WIFA,4,5/25/08,930,31,2,0,0,0,0,1,1,0,0,0,0,0,0,1,2
66B3504,40.78452,-75.97257,WIFA,4,5/25/08,902,24,2,0,0,0,0,1,1,0,0,0,0,0,0,1,2
66B3505,40.7813,-75.97961,WIFA,4,5/25/08,911,27,2,0,0,0,0,1,1,0,0,0,0,0,0,1,2
66B3508,40.78825,-75.95483,WIFA,4,5/25/08,849,22,2,0,0,0,0,0,0,1,1,0,0,2,0,1,5
66B3510,40.75993,-75.97168,WIFA,4,5/25/08,944,27,2,0,0,0,0,0,0,2,1,0,0,2,0,2,5
66B3601,40.7686,-75.9033,JAMO,13,6/24/05,556,11,0,0,0,0,0,2,2,0,0,0,0,0,0,2,12
66B3602,40.7705,-75.9296,JAMO,13,6/23/05,958,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9
66B3603,40.75529,-75.92599,JAMO,13,6/24/05,615,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
66B3604,40.77856,-75.9023,JAMO,13,6/24/05,537,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
66B3605,40.76982,-75.88862,JAMO,13,6/24/05,547,11,0,0,0,0,0,1,1,0,0,0,0,0,0,2,9
66B3606,40.77338,-75.92222,JAMO,13,6/23/05,949,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9
66B3607,40.76149,-75.9147,JAMO,13,6/24/05,605,11,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2
66B3608,40.75409,-75.88763,JAMO,13,6/24/05,626,13,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9
66B4101,40.86288,-75.81883,WIFA,4,5/26/08,635,15,1,0,2,0,0,1,1,0,0,0,0,0,0,2,4
66B4102,40.85452,-75.85319,WIFA,4,5/26/08,606,12,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2
66B4103,40.85789,-75.84258,WIFA,4,5/26/08,614,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15
66B4105,40.85805,-75.8595,WIFA,4,5/26/08,551,13,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15
66B4106,40.85163,-75.8667,WIFA,4,5/26/08,538,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15
66B4108,40.84994,-75.82634,WIFA,4,5/26/08,644,17,0,0,1,0,0,0,0,1,1,0,0,2,0,1,5
66B4110,40.83921,-75.81715,WIFA,4,5/26/08,909,25,0,0,0,0,0,1,1,1,2,0,0,2,0,1,5
